ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,AGE_GROUP,TOTAL_BILL,AVG_BILL,TOTAL_PAYMENT,AVG_PAYMENT,CREDIT_UTILIZATION,PAYMENT_RATIO,AVG_DELAY,MAX_DELAY,NUM_DELAY_MONTHS,RECENT_DELAY_FLAG,BILL_GROWTH,PAYMENT_STD
7554,50000,2,2,1,38,0,0,0,-2,-2,-2,3239,4166,0,0,0,0,1000,0,0,0,0,0,0,2,7405,1234.1666666666667,1000,166.66666666666666,0.14809703805923882,0.13502565487442614,-1.0,0,0,0,3239,408.248290463863
7555,50000,1,2,2,31,1,2,0,0,0,0,18190,12521,14308,14769,15925,15441,0,2000,1000,1542,764,3000,0,2,91154,15192.333333333334,8306,1384.3333333333333,1.8230435391292175,0.09111952169381822,0.5,2,2,1,2749,1045.2930051744663
7556,300000,1,1,1,58,1,2,2,2,2,2,158230,160242,156171,165556,169250,172804,6000,0,12000,6500,6500,6500,1,4,982253,163708.83333333334,37500,6250.0,3.274165752780824,0.038177497877331115,1.8333333333333333,2,6,1,-14574,3804.60247594936
7557,20000,1,2,2,30,0,-1,0,0,0,0,12755,832,2800,1231,1052,0,832,1000,900,500,0,0,0,1,18670,3111.6666666666665,3232,538.6666666666666,0.9334533273336333,0.17310267259386214,-0.16666666666666666,0,0,0,12755,449.7228776331783
7558,50000,1,2,2,46,0,0,0,0,0,0,47772,46935,33937,19277,14563,17293,2000,1221,595,1000,3500,2000,1,3,179777,29962.833333333332,10316,1719.3333333333333,3.595468090638187,0.05738188209903325,0.0,0,0,0,30479,1035.2027176677361
7559,500000,2,2,2,44,0,0,0,0,0,0,77257,73089,81210,88888,107072,115264,10000,10000,10000,20000,10000,0,0,3,542780,90463.33333333333,60000,10000.0,1.0855578288843422,0.11054182073432932,0.0,0,0,0,-38007,6324.555320336759
7560,130000,2,2,1,40,-1,-1,-1,0,-1,-1,1445,1445,1651,1651,390,0,1445,1651,0,390,0,780,0,2,6582,1097.0,4266,711.0,0.05063037976630949,0.6480328117879386,-0.8333333333333334,0,0,0,1445,712.9095314273754
7561,70000,2,1,2,28,2,2,2,2,2,2,59794,58267,63931,64585,66207,67577,0,6672,2300,2800,2600,0,1,1,380361,63393.5,14372,2395.3333333333335,5.433650947843602,0.037785057392694325,2.0,2,6,1,-7783,2448.667120428309
7562,70000,2,3,2,29,-1,-1,2,0,0,0,24336,25510,24726,25377,24818,14978,3010,0,875,600,1000,600,0,1,139745,23290.833333333332,6085,1014.1666666666666,1.9963286238768017,0.043543285675439726,0.0,2,1,0,9358,1036.7758516992315
7563,120000,2,2,2,27,0,0,0,0,0,2,36175,37062,32916,30947,22974,19539,3000,2000,1500,2000,0,8000,0,1,179613,29935.5,16500,2750.0,1.4967625269789417,0.09186366318883829,0.3333333333333333,2,1,0,16636,2752.271788904577
7564,340000,1,2,1,48,0,0,0,0,0,0,73627,75052,76022,76402,75356,76237,3870,3819,2823,2876,2853,2863,0,3,452696,75449.33333333333,19104,3184.0,1.3314549074855662,0.04220041219623722,0.0,0,0,0,-2610,512.1734081343935
7565,130000,1,1,2,41,-1,-1,-1,-1,-1,-1,1392,0,696,1076,316,696,0,696,1076,316,696,696,1,3,4176,696.0,3480,580.0,0.03212282982438597,0.8331338281062964,-1.0,-1,0,0,696,372.15050718761626
7566,240000,1,1,2,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100,0,2,1341823,223637.16666666666,112669,18778.166666666668,5.590905871225536,0.08396704783935896,0.0,0,0,0,36651,9490.636636531117
7567,50000,2,2,1,37,0,0,0,0,0,2,28522,29906,34057,34611,38359,37592,1849,5000,1417,4488,0,1540,0,2,203047,33841.166666666664,14294,2382.3333333333335,4.060858782824344,0.07039714747251881,0.3333333333333333,2,1,0,-9070,1943.5720379411375
7568,210000,2,2,1,48,-1,-1,-1,-1,-1,0,11876,11876,11876,11876,18954,11876,11876,11876,11876,18954,5000,11876,0,3,78334,13055.666666666666,71458,11909.666666666666,0.3730172713463269,0.912210378502585,-0.8333333333333334,0,0,0,0,4412.950471812104
7569,30000,1,2,2,30,2,2,2,2,2,2,20732,21451,20808,21761,22762,23139,1347,0,1300,1500,900,0,1,1,130653,21775.5,5047,841.1666666666666,4.354954834838838,0.038628744623203266,2.0,2,6,1,-2407,681.0346295649485
7570,80000,2,2,2,22,0,0,0,0,0,0,76737,70614,68502,27160,27712,29245,3500,10092,966,2000,2000,1037,0,1,299970,49995.0,19595,3265.8333333333335,3.7495781302733717,0.06532298122151808,0.0,0,0,0,47492,3467.361672318979
7571,50000,1,3,1,42,0,0,0,0,0,0,50708,44610,44043,28557,27903,29164,1872,1566,983,1027,3000,999,0,3,224985,37497.5,9447,1574.5,4.499610007799844,0.04198927933293627,0.0,0,0,0,21544,787.5858683343677
7572,220000,2,3,1,25,0,0,0,0,0,0,93674,123673,92036,93935,94607,93903,3500,4846,3000,3000,3000,10000,0,1,591828,98638.0,27346,4557.666666666667,2.690115044931614,0.046205914208327065,0.0,0,0,0,-229,2760.426174826392
7573,40000,1,2,1,37,1,2,0,0,0,0,12127,11647,13138,14903,17664,19371,0,2000,2000,3000,2000,2000,0,2,88850,14808.333333333334,11000,1833.3333333333333,2.2211944701382467,0.12380277093110939,0.5,2,2,1,-7244,983.1920802501752
7574,280000,1,1,2,26,0,0,0,0,2,2,245969,251120,254735,270486,276026,271408,10600,9300,20000,10000,0,11000,0,1,1569744,261624.0,60900,10150.0,5.606208549255181,0.038796110196242066,0.6666666666666666,2,2,0,-25439,6351.613968118654
7575,90000,2,2,1,31,-1,-1,-2,-2,-2,-2,350,0,0,0,0,0,0,0,0,0,0,0,0,2,350,58.333333333333336,0,0.0,0.00388884567949245,0.0,-1.6666666666666667,-1,0,0,350,0.0
7576,180000,2,2,2,39,0,0,0,0,0,0,166915,117351,115402,105844,98396,101390,6000,7030,8000,5396,5390,5006,0,2,705298,117549.66666666667,36822,6137.0,3.9183004538863675,0.05220764526817704,0.0,0,0,0,65525,1155.2694923696376
7577,50000,1,2,2,30,0,0,0,0,0,0,32781,31702,26829,18948,18830,19358,1489,1326,642,2000,824,1000,1,1,148448,24741.333333333332,7281,1213.5,2.96890062198756,0.04904714750520381,0.0,0,0,0,13423,496.19421600820783
7578,320000,1,2,2,27,0,0,0,0,0,0,144648,150320,151365,154025,157082,160217,8000,6000,5671,5700,5741,9900,0,1,917657,152942.83333333334,41012,6835.333333333333,2.867669163533864,0.04469203123603783,0.0,0,0,0,-15569,1748.6355442649183
7579,70000,1,2,1,38,0,0,0,0,0,0,52121,53235,52015,38985,36097,36995,1965,1995,1336,1430,1500,1292,0,2,269448,44908.0,9518,1586.3333333333333,3.849202154254939,0.035323938852992585,0.0,0,0,0,15126,313.5567997455432
7580,260000,2,1,2,36,1,2,2,2,2,2,2111,545,2332,1277,1996,1020,0,2007,0,1020,0,923,1,2,9281,1546.8333333333333,3950,658.3333333333334,0.03569601655378248,0.4255548373195432,1.8333333333333333,2,6,1,1091,814.8572063046793
7581,360000,1,1,1,38,0,0,0,0,0,0,277523,117239,121284,93951,58200,52585,4013,90054,9011,3007,2592,1013,0,2,720782,120130.33333333333,109690,18281.666666666668,2.002166660648165,0.15218172459672327,0.0,0,0,0,224938,35266.11935366106
7582,100000,2,2,2,38,0,0,0,0,0,0,89842,82669,70018,57847,43618,38715,4025,2511,1523,1292,1236,627,0,2,382709,63784.833333333336,11214,1869.0,3.8270517294827053,0.02930155992788273,0.0,0,0,0,51127,1221.1795936716271
7583,100000,2,1,1,32,-1,-1,-1,-1,-1,0,380,380,380,380,425,1045,380,380,380,425,1000,0,1,2,2990,498.3333333333333,2565,427.5,0.02989970100298997,0.8575727181544633,-0.8333333333333334,0,0,0,-665,321.6480996368547
7584,140000,2,2,1,39,0,0,0,0,0,0,133641,136663,137110,139761,137215,133572,7000,6010,6000,5400,5000,5200,0,2,817962,136327.0,34610,5768.333333333333,5.842543981828701,0.04231242733473274,0.0,0,0,0,69,731.8583651681976
7585,90000,2,2,2,28,1,2,2,2,0,0,83480,89264,89896,86706,87385,88351,8000,3000,0,3000,5000,5000,0,1,525082,87513.66666666667,24000,4000.0,5.8341796202264415,0.04570705964580838,1.1666666666666667,2,4,1,-4871,2683.281572999748
7586,220000,1,1,2,25,-1,-1,0,0,0,0,-1855,84332,85897,90106,94129,101037,88444,4000,5000,5000,8000,5000,0,1,453646,75607.66666666667,115444,19240.666666666668,2.062017899918637,0.2544798047821324,-0.3333333333333333,0,0,0,-102892,33929.69676650038
7587,260000,2,1,2,34,-2,-2,-2,-2,-2,-2,5237,0,0,0,3982,0,0,0,0,3982,0,0,0,2,9219,1536.5,3982,663.6666666666666,0.03545755593247718,0.43188720173535794,-2.0,-2,0,0,5237,1625.6446926271026
7588,260000,2,1,1,42,-1,-1,-1,-2,-2,-2,78,984,0,0,0,0,984,0,0,0,0,0,0,3,1062,177.0,984,164.0,0.004084599674616636,0.9256820319849483,-1.5,-1,0,0,78,401.71631781644123
7589,20000,1,1,2,24,-1,-1,-1,0,0,-2,4720,0,20200,20000,0,0,0,20200,0,0,0,0,0,1,44920,7486.666666666667,20200,3366.6666666666665,2.2458877056147193,0.44967832416909687,-0.8333333333333334,0,0,0,4720,8246.615467370031
7590,50000,2,1,2,27,2,0,0,0,0,0,49296,50080,50725,43492,44377,41297,1881,1915,1472,4012,2008,10002,0,1,279267,46544.5,21290,3548.3333333333335,5.585228295434091,0.07623501439477491,0.3333333333333333,2,1,1,7999,3286.2247437852857
7591,70000,2,2,2,23,0,0,0,0,0,0,57034,58224,59158,60675,62047,65298,2700,2500,2500,2500,4300,3000,0,1,362436,60406.0,17500,2916.6666666666665,5.17758317738318,0.04828425353923579,0.0,0,0,0,-8264,705.4549359574053
7592,170000,2,2,1,36,2,2,2,2,2,2,15031,16784,17711,17131,18197,18748,2500,1500,0,1500,1000,0,1,2,103602,17267.0,6500,1083.3333333333333,0.6094199445885612,0.06273949596054168,2.0,2,6,1,-3717,970.3951085339759
7593,30000,2,2,2,22,0,0,0,0,0,0,30719,30123,30112,26763,22303,24397,1900,1626,1267,766,10000,919,0,1,164417,27402.833333333332,16478,2746.3333333333335,5.480383987200427,0.10022017054093835,0.0,0,0,0,6322,3578.7260675646394
7594,200000,1,2,2,68,0,0,0,0,0,0,203533,204149,179350,152525,152765,152680,8870,7578,5700,5882,5799,5888,0,5,1045002,174167.0,39717,6619.5,5.224983875080625,0.03800658945476711,0.0,0,0,0,50853,1310.051258539146
7595,50000,2,2,2,39,0,0,0,0,0,0,16729,17772,18419,18786,19187,17175,1620,1267,634,665,668,1000,0,2,108068,18011.333333333332,5854,975.6666666666666,2.161316773664527,0.054169095670358755,0.0,0,0,0,-446,402.12966399740606
7596,50000,1,2,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,-1.5,1,1,1,0,0.0
7597,470000,2,2,1,35,0,0,0,0,0,0,64875,57920,59307,61500,59563,57368,2505,3000,3016,2200,3000,1600,0,2,360533,60088.833333333336,15321,2553.5,0.7670898572556228,0.04249529864035015,0.0,0,0,0,7507,574.3008793306867
7598,20000,2,1,2,22,-1,-1,-1,-1,0,-1,7702,274,1395,10555,9500,9588,274,1395,10555,0,9588,491,1,1,39014,6502.333333333333,22303,3717.1666666666665,1.950602469876506,0.5716519287453543,-0.8333333333333334,0,0,0,-1886,4953.705337085228
7599,50000,1,2,2,26,2,-1,-1,-1,-1,-1,291,291,291,291,291,0,291,291,291,291,0,873,0,1,1455,242.5,2037,339.5,0.029099418011639767,1.3990384615384615,-0.5,2,1,1,291,286.10889535280097
7600,360000,2,2,1,56,0,0,0,0,0,0,500090,477461,455591,430313,406010,377820,15900,16489,14128,13210,10442,9500,0,4,2647285,441214.1666666667,79669,13278.166666666666,7.353549017919395,0.03009459499275862,0.0,0,0,0,122270,2836.5016775363742
7601,20000,2,2,3,46,1,-2,-1,0,0,-1,0,0,390,390,390,150,0,390,0,0,150,390,0,3,1320,220.0,930,155.0,0.06599670016499175,0.7040121120363361,-0.5,1,1,1,-150,191.07590114925534
7602,140000,2,1,2,26,-1,-1,-1,-1,-1,-1,6208,2136,6573,0,770,0,2136,6573,0,770,0,0,0,1,15687,2614.5,9479,1579.8333333333333,0.11204919964857393,0.6042197858235594,-1.0,-1,0,0,6208,2583.9692271129447
7603,10000,2,3,1,47,0,0,0,0,0,0,2855,3871,4883,5053,5275,0,1069,1081,251,375,0,0,1,3,21937,3656.1666666666665,2776,462.6666666666667,2.1934806519348067,0.12653842647461028,0.0,0,0,0,2855,496.1018712589851
7604,90000,2,1,2,30,0,0,2,0,0,0,19003,21876,21231,22071,23211,23773,3500,0,1500,1500,1100,2100,0,1,131165,21860.833333333332,9700,1616.6666666666667,1.4573726958589348,0.07395209124315752,0.3333333333333333,2,1,0,-4770,1156.5754046609616
7605,200000,2,2,1,46,-1,-1,-1,0,0,0,722,9086,9213,7360,11560,21808,9086,9219,147,4200,11808,4067,0,3,59749,9958.166666666666,38527,6421.166666666667,0.2987435062824686,0.6448033472803347,-0.5,0,0,0,-21086,4331.005214343048
7606,390000,2,2,1,39,-1,-1,-1,-1,-1,0,827,827,827,1036,15209,15156,827,827,1036,15000,1000,1000,0,2,33882,5647.0,19690,3281.6666666666665,0.08687670031615304,0.5811173744945843,-0.8333333333333334,0,0,0,-14329,5741.517871318235
7607,90000,2,2,2,25,0,0,0,0,0,0,78651,79972,81415,81878,83206,85350,3600,3805,3100,3200,4100,2500,1,1,490472,81745.33333333333,20305,3384.1666666666665,5.449628337462917,0.04139881298256989,0.0,0,0,0,-6699,571.4054310790779
7608,130000,2,1,2,27,1,-1,0,0,-1,-1,0,1483,2450,0,1089,2249,1483,1000,0,1089,2249,2184,0,1,7271,1211.8333333333333,8005,1334.1666666666667,0.055930338997392325,1.1007975797579759,-0.3333333333333333,1,1,1,-2249,840.6025021772577
7609,120000,2,2,2,33,1,-1,2,-1,3,2,0,974,194,1758,1450,520,974,0,1954,0,0,950,1,2,4896,816.0,3878,646.3333333333334,0.04079966000283331,0.7919134163773739,1.0,3,4,1,-520,795.3378317838694
7610,160000,2,2,1,35,-1,-1,-2,-2,-1,-1,549,0,0,0,1893,0,0,0,0,1893,0,177,0,2,2442,407.0,2070,345.0,0.015262404609971188,0.8473188702415063,-1.3333333333333333,-1,0,0,549,761.6597665624724
7611,70000,2,2,2,24,2,2,-1,2,2,2,71339,69515,59878,58318,61865,63695,6,62343,0,4500,3000,2500,0,1,384610,64101.666666666664,72349,12058.166666666666,5.494350080713133,0.1881095444488067,1.5,2,5,1,7644,24697.17953464862
7612,80000,1,3,1,60,0,0,0,0,0,0,68085,70604,26890,27450,27634,28216,10000,1500,1000,1100,1041,1500,0,4,248879,41479.833333333336,16141,2690.1666666666665,3.1109486131423356,0.06485454837672774,0.0,0,0,0,39869,3588.083076890315
7613,250000,2,2,2,36,0,0,0,0,0,0,62131,63238,51547,48483,49553,49683,2741,1741,1824,1942,2100,1366,0,2,324635,54105.833333333336,11714,1952.3333333333333,1.2985348058607766,0.03608349043236117,0.0,0,0,0,12448,458.00116448178017
7614,240000,1,2,2,37,0,0,0,0,0,0,171974,175049,176990,169198,166131,169245,8000,7000,6000,5200,5400,5400,0,2,1028587,171431.16666666666,37000,6166.666666666667,4.285761309327878,0.03597164267909017,0.0,0,0,0,2729,1112.9540272026813
7615,50000,2,2,2,49,0,0,0,0,0,0,12272,7980,7959,8978,7357,7841,2005,2000,1019,3007,3008,5015,0,3,52387,8731.166666666666,16054,2675.6666666666665,1.0477190456190877,0.30644422386806136,0.0,0,0,0,4431,1367.0092416171394
7616,30000,2,3,2,23,0,0,0,0,-1,-1,2277,3158,4080,5080,150,178,1078,1000,1000,150,178,300,0,1,14923,2487.1666666666665,3706,617.6666666666666,0.4974167527749075,0.2483248458858215,-0.3333333333333333,0,0,0,2099,451.0422005385601
7617,50000,1,3,1,51,2,0,0,0,0,0,55028,50184,50391,19867,20154,18732,3000,1600,1000,1000,1000,1000,1,4,214356,35726.0,8600,1433.3333333333333,4.287034259314813,0.040119986751074144,0.3333333333333333,2,1,1,36296,804.1558721209879
7618,80000,2,2,2,24,-1,-1,2,0,0,0,2152,3832,3587,3332,3400,-300,2245,0,267,68,0,0,1,1,16003,2667.1666666666665,2580,430.0,0.20003499956250548,0.1612096975756061,0.0,2,1,0,2452,895.157863172748
7619,130000,1,2,1,47,0,0,0,0,0,-2,109640,109699,91200,45400,0,0,8436,2270,0,0,0,0,0,3,355939,59323.166666666664,10706,1784.3333333333333,2.737971246375028,0.030078103051076024,-0.3333333333333333,0,0,0,109640,3382.777655517233
7620,50000,1,3,2,23,0,0,0,0,0,0,47033,43512,32287,34156,14618,3648,1707,1318,496,1076,708,20027,0,1,175254,29209.0,25332,4222.0,3.505009899802004,0.14454366494536533,0.0,0,0,0,43385,7754.805658428843
7621,200000,1,2,1,39,1,-2,-2,-2,-1,2,-390,-390,-390,-391,710,321,0,0,0,1101,1,13988,0,2,-530,-88.33333333333333,15090,2515.0,-0.0026499867500662496,28.418079096045197,-0.6666666666666666,2,2,1,-711,5637.818656182549
7622,140000,1,3,1,33,0,0,0,0,0,0,140795,93199,64487,53220,50051,45859,3609,2039,3014,2514,1656,1005,0,2,447611,74601.83333333333,13837,2306.1666666666665,3.1971985914386325,0.030912933522783126,0.0,0,0,0,94936,941.140460646904
7623,30000,2,1,2,23,0,0,0,0,0,0,18397,19789,21450,22391,23029,23745,2000,2000,1300,1000,1100,2000,0,1,128801,21466.833333333332,9400,1566.6666666666667,4.293223559214693,0.07298023322619214,0.0,0,0,0,-5348,484.42405665559863
7624,20000,2,1,2,25,1,2,2,2,2,2,11729,12236,17994,17412,18422,18768,1000,6000,0,1600,800,800,0,1,96561,16093.5,10200,1700.0,4.827808609569521,0.10563161492098341,1.8333333333333333,2,6,1,-7039,2167.94833886788
7625,70000,1,2,2,29,0,0,0,0,2,2,18312,19516,20685,22142,23340,22817,1500,1500,1800,1700,0,1300,0,1,126812,21135.333333333332,7800,1300.0,1.811574120369709,0.06150788956968134,0.6666666666666666,2,2,0,-4505,660.3029607687671
7626,20000,2,3,3,48,0,0,0,0,0,0,19590,19120,18932,18749,18620,18668,1308,1593,800,700,741,531,0,3,113679,18946.5,5673,945.5,5.683665816709165,0.04990323715693174,0.0,0,0,0,922,411.27448255392653
7627,410000,1,1,1,42,0,0,0,0,0,0,27559,29866,32233,34450,36954,39251,3000,2800,3000,3000,3000,2000,0,3,200313,33385.5,16800,2800.0,0.4885671010558511,0.08386832672703855,0.0,0,0,0,-11692,400.0
7628,250000,1,1,1,41,-1,-1,-1,-1,-1,-1,390,390,390,1130,1683,2587,390,390,1130,1683,2587,0,1,3,6570,1095.0,6180,1030.0,0.026279894880420478,0.9404961193121291,-1.0,-1,0,0,-2197,973.7307636097363
7629,140000,2,2,2,27,2,0,0,0,0,0,136308,137077,138919,138035,138857,138894,5150,7750,5000,5379,5200,4850,1,1,828090,138015.0,33329,5554.833333333333,5.914886322240555,0.040247992068504546,0.3333333333333333,2,1,1,-2586,1090.330301636466
7630,90000,2,1,2,26,0,0,0,0,0,0,17704,14478,17681,15240,19364,18828,5005,5145,1801,5024,8007,5046,0,1,103295,17215.833333333332,30028,5004.666666666667,1.147709469894779,0.2906985749690211,0.0,0,0,0,-1124,1964.6506729356918
7631,340000,1,1,1,38,-1,-1,-1,-1,-1,-1,325,325,325,580,9664,29200,325,325,580,9664,29200,5260,0,2,40419,6736.5,45354,7559.0,0.11887906212040553,1.1220682830282038,-1.0,-1,0,0,-28875,11237.591022990648
7632,230000,2,2,1,28,-1,-1,-1,-1,-1,-1,1190,1716,0,1012,0,753,1716,0,1012,0,753,7600,0,1,4671,778.5,11081,1846.8333333333333,0.02030860735388107,2.371789383561644,-1.0,-1,0,0,437,2892.44010597742
7633,80000,1,3,2,33,0,0,2,2,2,2,30013,33514,34662,35784,37065,36320,4000,2000,2000,2000,0,3600,0,2,207358,34559.666666666664,13600,2266.6666666666665,2.591942600717491,0.0655867360471453,1.3333333333333333,2,4,0,-6307,1423.610433604175
7634,50000,2,2,2,42,0,0,0,0,0,0,51521,46015,15057,19825,4264,3690,1451,13609,13327,250,1000,700,1,3,140372,23395.333333333332,30337,5056.166666666667,2.8073838523229537,0.21611705954848867,0.0,0,0,0,47831,6528.135765030217
7635,60000,2,2,1,35,0,0,0,0,0,0,60505,60820,54853,39112,39714,38850,2300,2000,1500,1500,1600,1400,0,2,293854,48975.666666666664,10300,1716.6666666666667,4.897485041915968,0.03505130081162478,0.0,0,0,0,21655,354.49494589721115
7636,50000,2,2,2,24,0,0,0,0,2,0,8587,9941,10950,11519,11191,11903,1500,1481,1050,0,903,333,0,1,64091,10681.833333333334,5267,877.8333333333334,1.2817943641127179,0.08217874305685577,0.3333333333333333,2,1,0,-3316,608.0478325482845
7637,210000,2,2,2,28,0,0,0,0,0,0,145643,133339,137000,55855,58370,59537,4741,5778,1955,3370,1913,1998,0,1,589744,98290.66666666667,19755,3292.5,2.808291389088623,0.03349752859286641,0.0,0,0,0,86106,1652.2424458898276
7638,140000,2,1,2,27,0,0,0,0,0,0,135249,138577,141555,110852,113639,95052,5500,5700,4200,4700,3800,4000,0,1,734924,122487.33333333333,27900,4650.0,5.249419647002521,0.03796305745484233,0.0,0,0,0,40197,796.8688725254614
7639,20000,1,3,2,32,0,0,0,0,2,2,4338,5355,6369,6891,6635,7287,1092,1106,628,0,762,0,0,2,36875,6145.833333333333,3588,598.0,1.8436578171091444,0.09729905629677839,0.6666666666666666,2,2,0,-2949,499.01983928497276
7640,20000,1,3,3,48,1,-2,-1,0,0,0,-739,-5978,16089,14457,20106,10258,0,42400,289,201,410,0,1,3,54193,9032.166666666666,43300,7216.666666666667,2.709514524273786,0.7989814370594531,-0.3333333333333333,1,1,1,-10997,17236.99715921154
7641,230000,1,1,2,32,-2,-2,-2,-2,-2,-2,2785,3943,3126,3126,500,500,1223,1000,0,0,0,0,0,2,13980,2330.0,2223,370.5,0.060782344424589456,0.1590015020384808,-2.0,-2,0,0,2285,578.2918813194597
7642,210000,1,2,2,27,0,0,0,0,0,0,30365,29858,30713,27644,26236,26312,1606,2000,1200,1200,1000,1000,0,1,171128,28521.333333333332,8006,1334.3333333333333,0.8148913576602016,0.04678342069433001,0.0,0,0,0,4053,394.09728071463104
7643,20000,1,2,2,34,0,0,0,0,0,0,36773,17288,16212,17567,16089,20743,3210,2000,1600,871,5214,300,0,2,124672,20778.666666666668,13195,2199.1666666666665,6.233288335583221,0.10583686924995789,0.0,0,0,0,16030,1782.1634511645295
7644,50000,2,2,2,24,0,0,0,0,0,2,45537,46601,47276,48224,48760,48382,2100,1760,1707,2602,1000,1640,0,1,284780,47463.333333333336,10809,1801.5,5.6954860902781945,0.03795548158058298,0.3333333333333333,2,1,0,-2845,530.8558184667472
7645,30000,1,3,2,49,0,-1,-1,0,-1,-1,15966,240,17433,16865,29220,11400,262,20416,852,29220,728,0,0,3,91124,15187.333333333334,51478,8579.666666666666,3.037365421152628,0.5649163237311385,-0.6666666666666666,0,0,0,4566,12886.286566217077
7646,50000,2,2,2,36,0,0,0,0,0,0,37329,32540,26601,27358,28017,28593,1500,1500,1200,1100,1042,1009,1,2,180438,30073.0,7351,1225.1666666666667,3.608687826243475,0.04073952970255876,0.0,0,0,0,8736,222.55104283437242
7647,150000,2,1,1,30,1,2,-1,0,-1,2,44820,14657,20950,3601,696,696,0,20962,1,696,0,50348,0,1,85420,14236.666666666666,72007,12001.166666666666,0.5694628702475317,0.8429660153826343,0.5,2,3,1,44124,20545.768210672162
7648,160000,1,2,1,57,-1,2,2,-1,-1,-1,2008,280,-110,187,197,307,0,0,687,400,500,700,0,4,2869,478.1666666666667,2287,381.1666666666667,0.017931137930387937,0.7968641114982579,0.0,2,2,0,1701,316.3039150353133
7649,90000,2,3,1,42,0,0,0,0,0,0,14376,15374,11195,8948,9143,6003,1278,1086,581,273,227,162,0,3,65039,10839.833333333334,3607,601.1666666666666,0.7226475261385985,0.055458179581795816,0.0,0,0,0,8373,476.26354748885274
7650,150000,1,2,1,39,-1,-1,-1,-1,-1,-1,10086,32353,13181,2010,7790,0,32400,13181,2020,7790,0,0,0,2,65420,10903.333333333334,55391,9231.833333333334,0.4361304257971613,0.8466853151128843,-1.0,-1,0,0,10086,12465.1737319087
7651,200000,1,3,2,36,-2,-2,-2,-2,-2,-2,45810,0,0,0,0,0,0,0,0,0,0,40714,1,2,45810,7635.0,40714,6785.666666666667,0.22904885475572623,0.8887385125843138,-2.0,-2,0,0,45810,16621.420897945718
7652,170000,1,1,1,40,0,0,0,0,0,0,171841,171014,168142,169821,173014,163570,7540,7540,6301,6517,6035,6435,0,2,1017402,169567.0,40368,6728.0,5.984682443044453,0.039677492596345794,0.0,0,0,0,8271,649.8670633291089
7653,100000,2,2,1,38,0,0,0,0,0,2,84883,86616,88207,89428,95895,93092,4000,4500,3500,8000,4000,0,0,2,538121,89686.83333333333,24000,4000.0,5.381156188438116,0.04459955177450466,0.3333333333333333,2,1,0,-8209,2549.5097567963926
7654,20000,1,3,1,39,0,0,0,0,0,0,16946,14960,12772,12630,12524,11179,1529,1161,409,444,405,163,0,2,81011,13501.833333333334,4111,685.1666666666666,4.0503474826258685,0.05074556855774453,0.0,0,0,0,5767,533.676462537619
7655,30000,1,1,2,24,0,0,0,0,0,0,27576,27089,27986,28580,28649,29147,1500,1500,1050,1100,1000,2000,0,1,169027,28171.166666666668,8150,1358.3333333333333,5.634045531815606,0.04821686347824029,0.0,0,0,0,-1571,385.2488373333094
7656,200000,1,1,2,32,0,0,0,-2,-2,-2,42325,32061,0,0,0,0,2000,0,0,0,0,0,0,2,74386,12397.666666666666,2000,333.3333333333333,0.3719281403592982,0.02688641832578273,-1.0,0,0,0,42325,816.496580927726
